"plantID","accession","treatment","experiment","meta.experiment","facility","variable","value","Gene_idGene","direction"
31128,"SALK_075970C","D","TP1EXPT2","2","COFC-NGH","fruitnum",168,"AT3G16650","high"
31130,"SALK_004457C","D","TP1EXPT2","2","COFC-NGH","fruitnum",142,"AT2G15380","high"
31131,"SALK_024197C","D","TP1EXPT2","2","COFC-NGH","fruitnum",149,"AT2G13550","high"
31138,"CS22617","B","TP1EXPT2","2","COFC-NGH","fruitnum",152,"","high"
31140,"SALK_053489C","D","TP1EXPT2","2","COFC-NGH","fruitnum",163,"AT3G02410","high"
31141,"SALK_140204C","B","TP1EXPT2","2","COFC-NGH","fruitnum",135,"AT1G05260","high"
31144,"SALK_009619C","B","TP1EXPT2","2","COFC-NGH","fruitnum",189,"AT4G03010","high"
31145,"SALK_006487C","D","TP1EXPT2","2","COFC-NGH","fruitnum",149,"AT1G64150","high"
31146,"SALK_025407C","D","TP1EXPT2","2","COFC-NGH","fruitnum",139,"AT5G55800","high"
31149,"CS22633","D","TP1EXPT2","2","COFC-NGH","fruitnum",134,"","high"
31150,"SALK_075516C","D","TP1EXPT2","2","COFC-NGH","fruitnum",155,"AT1G37140","high"
31156,"SALK_047992C","D","TP1EXPT2","2","COFC-NGH","fruitnum",131,"AT5G59960","high"
31158,"CS22652","B","TP1EXPT2","2","COFC-NGH","fruitnum",140,"","high"
31161,"SALK_042719C","D","TP1EXPT2","2","COFC-NGH","fruitnum",173,"AT2G27070","high"
31165,"SALK_130522C","D","TP1EXPT2","2","COFC-NGH","fruitnum",142,"AT1G05120","high"
31169,"SALK_039456C","B","TP1EXPT2","2","COFC-NGH","fruitnum",157,"AT2G19450","high"
