"idIndividualPlant","Facility_idFacility","Experiment_idExperiment","Accession_idAccession","Parent1","Parent2","plantnum_experiment","comment","parent_experiment"
11754,10,13,"SALK_049888C",8397,8397,"22-E-5","",NA
11755,7,13,"SALK_049990C",8399,8399,"4-G-5","",NA
11756,8,13,"SALK_049990C",8399,8399,"10-B-4","",NA
11757,4,13,"SALK_049990C",8399,8399,"3-H-4","",NA
11758,5,13,"SALK_049990C",8399,8399,"9-J-6","",NA
11759,9,13,"SALK_049990C",8399,8399,"14-L-2","",NA
11760,10,13,"SALK_049990C",8399,8399,"24-F-4","",NA
11761,7,13,"SALK_050000C",8400,8400,"4-F-4","",NA
11762,8,13,"SALK_050000C",8400,8400,"10-C-6","",NA
11763,4,13,"SALK_050000C",8400,8400,"4-H-6","",NA
11764,5,13,"SALK_050000C",8400,8400,"10-D-4","",NA
11765,9,13,"SALK_050000C",8400,8400,"14-F-5","",NA
11766,10,13,"SALK_050000C",8400,8400,"22-L-5","",NA
11767,7,13,"SALK_050130C",8407,8407,"4-I-2","",NA
11768,8,13,"SALK_050130C",8407,8407,"10-C-2","",NA
11769,4,13,"SALK_050130C",8407,8407,"2-J-4","",NA
11770,5,13,"SALK_050130C",8407,8407,"12-L-4","",NA
11771,9,13,"SALK_050130C",8407,8407,"17-L-3","",NA
11772,10,13,"SALK_050130C",8407,8407,"23-L-6","",NA
11773,7,13,"SALK_050141C",8408,8408,"4-L-3","",NA
11774,8,13,"SALK_050141C",8408,8408,"10-K-3","",NA
11775,4,13,"SALK_050141C",8408,8408,"4-B-5","",NA
11776,5,13,"SALK_050141C",8408,8408,"10-F-1","",NA
11777,9,13,"SALK_050141C",8408,8408,"18-J-2","",NA
11778,10,13,"SALK_050141C",8408,8408,"24-B-2","",NA
11779,7,13,"SALK_050145C",8409,8409,"4-G-3","",NA
11780,8,13,"SALK_050145C",8409,8409,"10-L-5","",NA
11781,4,13,"SALK_050145C",8409,8409,"1-D-2","",NA
11782,5,13,"SALK_050145C",8409,8409,"12-F-4","",NA
11783,9,13,"SALK_050145C",8409,8409,"17-C-1","",NA
11784,10,13,"SALK_050145C",8409,8409,"24-E-1","",NA
11785,7,13,"SALK_050152C",8410,8410,"4-H-3","",NA
11786,8,13,"SALK_050152C",8410,8410,"10-A-2","",NA
11787,4,13,"SALK_050152C",8410,8410,"5-C-6","",NA
11788,5,13,"SALK_050152C",8410,8410,"7-G-2","",NA
11789,9,13,"SALK_050152C",8410,8410,"18-G-1","",NA
11790,10,13,"SALK_050152C",8410,8410,"23-L-4","",NA
11791,7,13,"SALK_050182C",8411,8411,"4-B-2","",NA
11792,8,13,"SALK_050182C",8411,8411,"10-K-2","",NA
11793,4,13,"SALK_050182C",8411,8411,"4-H-4","",NA
11794,5,13,"SALK_050182C",8411,8411,"12-D-3","",NA
11795,9,13,"SALK_050182C",8411,8411,"16-A-3","",NA
11796,10,13,"SALK_050182C",8411,8411,"23-J-5","",NA
11797,7,13,"SALK_050203C",8412,8412,"4-J-1","",NA
11798,8,13,"SALK_050203C",8412,8412,"10-F-4","",NA
11799,4,13,"SALK_050203C",8412,8412,"1-D-6","",NA
11800,5,13,"SALK_050203C",8412,8412,"12-H-6","",NA
11801,9,13,"SALK_050203C",8412,8412,"17-H-3","",NA
11802,10,13,"SALK_050203C",8412,8412,"21-A-3","",NA
11803,7,13,"SALK_050239C",8414,8414,"4-K-3","",NA
11804,8,13,"SALK_050239C",8414,8414,"10-F-6","",NA
11805,4,13,"SALK_050239C",8414,8414,"6-J-6","",NA
11806,5,13,"SALK_050239C",8414,8414,"12-E-6","",NA
11807,9,13,"SALK_050239C",8414,8414,"14-B-1","",NA
11808,10,13,"SALK_050239C",8414,8414,"21-D-2","",NA
11809,7,13,"SALK_050261C",8416,8416,"4-H-1","",NA
11810,8,13,"SALK_050261C",8416,8416,"10-F-1","",NA
11811,4,13,"SALK_050261C",8416,8416,"3-G-5","",NA
11812,5,13,"SALK_050261C",8416,8416,"12-C-2","",NA
11813,9,13,"SALK_050261C",8416,8416,"16-C-2","",NA
11814,10,13,"SALK_050261C",8416,8416,"24-A-4","",NA
11815,7,13,"SALK_050266C",8417,8417,"4-B-6","",NA
11816,8,13,"SALK_050266C",8417,8417,"10-J-4","",NA
11817,4,13,"SALK_050266C",8417,8417,"1-I-2","",NA
11818,5,13,"SALK_050266C",8417,8417,"11-J-3","",NA
11819,9,13,"SALK_050266C",8417,8417,"15-A-6","",NA
11820,10,13,"SALK_050266C",8417,8417,"20-F-5","",NA
11821,7,13,"SALK_050287C",8418,8418,"4-J-5","",NA
11822,8,13,"SALK_050287C",8418,8418,"10-L-3","",NA
11823,4,13,"SALK_050287C",8418,8418,"1-G-4","",NA
11824,5,13,"SALK_050287C",8418,8418,"8-K-1","",NA
11825,9,13,"SALK_050287C",8418,8418,"13-D-5","",NA
11826,10,13,"SALK_050287C",8418,8418,"23-F-2","",NA
11827,7,13,"SALK_050561C",8419,8419,"4-H-4","",NA
11828,8,13,"SALK_050561C",8419,8419,"10-B-1","",NA
11829,4,13,"SALK_050561C",8419,8419,"6-J-4","",NA
11830,5,13,"SALK_050561C",8419,8419,"10-L-2","",NA
11831,9,13,"SALK_050561C",8419,8419,"13-B-1","",NA
11832,10,13,"SALK_050561C",8419,8419,"20-L-5","",NA
11833,7,13,"SALK_050906C",8425,8425,"4-I-1","",NA
11834,8,13,"SALK_050906C",8425,8425,"10-G-6","",NA
11835,4,13,"SALK_050906C",8425,8425,"6-I-3","",NA
11836,5,13,"SALK_050906C",8425,8425,"10-H-5","",NA
11837,9,13,"SALK_050906C",8425,8425,"15-E-4","",NA
11838,10,13,"SALK_050906C",8425,8425,"21-H-5","",NA
11839,7,13,"SALK_050938C",8429,8429,"4-A-3","",NA
11840,8,13,"SALK_050938C",8429,8429,"10-C-5","",NA
11841,4,13,"SALK_050938C",8429,8429,"2-C-6","",NA
11842,5,13,"SALK_050938C",8429,8429,"9-G-6","",NA
11843,9,13,"SALK_050938C",8429,8429,"14-A-1","",NA
11844,10,13,"SALK_050938C",8429,8429,"24-L-3","",NA
11845,7,13,"SALK_050948C",8430,8430,"4-E-4","",NA
11846,8,13,"SALK_050948C",8430,8430,"10-G-5","",NA
11847,4,13,"SALK_050948C",8430,8430,"1-C-3","",NA
11848,5,13,"SALK_050948C",8430,8430,"10-E-1","",NA
11849,9,13,"SALK_050948C",8430,8430,"13-I-6","",NA
11850,10,13,"SALK_050948C",8430,8430,"23-I-4","",NA
11851,7,13,"SALK_051012C",8432,8432,"4-C-6","",NA
11852,8,13,"SALK_051012C",8432,8432,"10-L-2","",NA
11853,4,13,"SALK_051012C",8432,8432,"3-A-6","",NA
11854,5,13,"SALK_051012C",8432,8432,"11-J-4","",NA
11855,9,13,"SALK_051012C",8432,8432,"13-J-2","",NA
11856,10,13,"SALK_051012C",8432,8432,"23-B-5","",NA
11857,7,13,"SALK_051039C",8433,8433,"4-K-1","",NA
11858,8,13,"SALK_051039C",8433,8433,"10-L-6","",NA
11859,4,13,"SALK_051039C",8433,8433,"1-C-4","",NA
11860,5,13,"SALK_051039C",8433,8433,"9-H-1","",NA
11861,9,13,"SALK_051039C",8433,8433,"17-G-5","",NA
11862,10,13,"SALK_051039C",8433,8433,"22-D-6","",NA
11863,7,13,"SALK_051074C",8434,8434,"4-G-2","",NA
11864,8,13,"SALK_051074C",8434,8434,"10-E-1","",NA
11865,4,13,"SALK_051074C",8434,8434,"1-D-3","",NA
11866,5,13,"SALK_051074C",8434,8434,"11-I-5","",NA
11867,9,13,"SALK_051074C",8434,8434,"18-J-5","",NA
11868,10,13,"SALK_051074C",8434,8434,"24-I-4","",NA
11869,7,13,"SALK_051138C",6431,6431,"4-J-2","",NA
11870,8,13,"SALK_051138C",6431,6431,"10-D-4","",NA
11871,4,13,"SALK_051138C",6431,6431,"4-E-5","",NA
11872,5,13,"SALK_051138C",6431,6431,"8-C-3","",NA
11873,9,13,"SALK_051138C",6431,6431,"16-B-2","",NA
11874,10,13,"SALK_051138C",6431,6431,"20-G-1","",NA
11875,7,13,"SALK_053489C",8748,8748,"4-A-2","",NA
11876,8,13,"SALK_053489C",8748,8748,"10-H-4","",NA
11877,4,13,"SALK_053489C",8748,8748,"6-L-5","",NA
11878,5,13,"SALK_053489C",8748,8748,"12-K-3","",NA
11879,9,13,"SALK_053489C",8748,8748,"17-A-4","",NA
11880,10,13,"SALK_053489C",8748,8748,"19-D-5","",NA
11881,7,13,"SALK_058070C",6479,6479,"4-E-6","",NA
11882,8,13,"SALK_058070C",6479,6479,"10-D-1","",NA
11883,4,13,"SALK_058070C",6479,6479,"6-G-1","",NA
11884,5,13,"SALK_058070C",6479,6479,"9-I-2","",NA
11885,9,13,"SALK_058070C",6479,6479,"16-E-6","",NA
11886,10,13,"SALK_058070C",6479,6479,"22-B-2","",NA
11887,7,13,"SALK_064199C",8755,8755,"4-A-6","",NA
11888,8,13,"SALK_064199C",8755,8755,"10-G-3","",NA
11889,4,13,"SALK_064199C",8755,8755,"3-H-5","",NA
11890,5,13,"SALK_064199C",8755,8755,"12-H-3","",NA
11891,9,13,"SALK_064199C",8755,8755,"16-F-1","",NA
11892,10,13,"SALK_064199C",8755,8755,"23-C-5","",NA
11893,7,13,"SALK_065267C",6555,6555,"4-C-4","",NA
11894,8,13,"SALK_065267C",6555,6555,"10-J-5","",NA
11895,4,13,"SALK_065267C",6555,6555,"6-F-6","",NA
11896,5,13,"SALK_065267C",6555,6555,"12-A-5","",NA
11897,9,13,"SALK_065267C",6555,6555,"18-E-6","",NA
11898,10,13,"SALK_065267C",6555,6555,"19-D-4","",NA
11899,7,13,"SALK_066578C",6574,6574,"4-L-4","",NA
11900,8,13,"SALK_066578C",6574,6574,"10-C-1","",NA
11901,4,13,"SALK_066578C",6574,6574,"2-J-1","",NA
11902,5,13,"SALK_066578C",6574,6574,"7-L-5","",NA
11903,9,13,"SALK_066578C",6574,6574,"17-K-6","",NA
11904,10,13,"SALK_066578C",6574,6574,"23-I-1","",NA
11905,7,13,"SALK_067430C",6587,6587,"4-D-5","",NA
11906,8,13,"SALK_067430C",6587,6587,"10-B-2","",NA
11907,4,13,"SALK_067430C",6587,6587,"1-D-5","",NA
11908,5,13,"SALK_067430C",6587,6587,"7-B-5","",NA
11909,9,13,"SALK_067430C",6587,6587,"18-H-2","",NA
11910,10,13,"SALK_067430C",6587,6587,"21-L-3","",NA
11911,7,13,"SALK_067608C",8758,8758,"4-G-4","",NA
11912,8,13,"SALK_067608C",8758,8758,"10-H-6","",NA
11913,4,13,"SALK_067608C",8758,8758,"3-B-6","",NA
11914,5,13,"SALK_067608C",8758,8758,"10-J-6","",NA
11915,9,13,"SALK_067608C",8758,8758,"18-F-6","",NA
11916,10,13,"SALK_067608C",8758,8758,"19-I-6","",NA
11917,7,13,"SALK_067699C",6594,6594,"4-C-1","",NA
11918,8,13,"SALK_067699C",6594,6594,"10-H-2","",NA
11919,4,13,"SALK_067699C",6594,6594,"1-I-5","",NA
11920,5,13,"SALK_067699C",6594,6594,"10-K-2","",NA
11921,9,13,"SALK_067699C",6594,6594,"13-H-4","",NA
11922,10,13,"SALK_067699C",6594,6594,"23-F-1","",NA
11923,7,13,"SALK_068499C",6607,6607,"4-F-1","",NA
11924,8,13,"SALK_068499C",6607,6607,"10-J-3","",NA
11925,4,13,"SALK_068499C",6607,6607,"4-K-1","",NA
11926,5,13,"SALK_068499C",6607,6607,"10-H-1","",NA
11927,9,13,"SALK_068499C",6607,6607,"13-E-6","",NA
11928,10,13,"SALK_068499C",6607,6607,"24-H-4","",NA
11929,7,13,"SALK_070180C",6623,6623,"4-L-1","",NA
11930,8,13,"SALK_070180C",6623,6623,"10-A-5","",NA
11931,4,13,"SALK_070180C",6623,6623,"2-B-6","",NA
11932,5,13,"SALK_070180C",6623,6623,"12-H-4","",NA
11933,9,13,"SALK_070180C",6623,6623,"16-B-4","",NA
11934,10,13,"SALK_070180C",6623,6623,"24-I-3","",NA
11935,7,13,"SALK_073617C",8436,8436,"4-A-1","",NA
11936,8,13,"SALK_073617C",8436,8436,"10-I-5","",NA
11937,4,13,"SALK_073617C",8436,8436,"5-G-2","",NA
11938,5,13,"SALK_073617C",8436,8436,"8-K-4","",NA
11939,9,13,"SALK_073617C",8436,8436,"14-K-3","",NA
11940,10,13,"SALK_073617C",8436,8436,"23-G-5","",NA
11941,7,13,"SALK_073669C",8439,8439,"4-G-6","",NA
11942,8,13,"SALK_073669C",8439,8439,"10-B-5","",NA
11943,4,13,"SALK_073669C",8439,8439,"6-K-5","",NA
11944,5,13,"SALK_073669C",8439,8439,"10-E-6","",NA
11945,9,13,"SALK_073669C",8439,8439,"13-H-3","",NA
11946,10,13,"SALK_073669C",8439,8439,"24-K-1","",NA
11947,7,13,"SALK_073728C",8442,8442,"4-B-3","",NA
11948,8,13,"SALK_073728C",8442,8442,"10-E-2","",NA
11949,4,13,"SALK_073728C",8442,8442,"1-F-2","",NA
11950,5,13,"SALK_073728C",8442,8442,"7-B-2","",NA
11951,9,13,"SALK_073728C",8442,8442,"18-C-5","",NA
11952,10,13,"SALK_073728C",8442,8442,"23-G-3","",NA
11953,7,13,"SALK_073770C",8444,8444,"4-E-1","",NA
11954,8,13,"SALK_073770C",8444,8444,"10-F-2","",NA
11955,4,13,"SALK_073770C",8444,8444,"4-F-6","",NA
11956,5,13,"SALK_073770C",8444,8444,"8-A-1","",NA
11957,9,13,"SALK_073770C",8444,8444,"14-L-4","",NA
11958,10,13,"SALK_073770C",8444,8444,"20-F-1","",NA
11959,7,13,"SALK_073856C",8446,8446,"4-I-4","",NA
11960,8,13,"SALK_073856C",8446,8446,"10-G-4","",NA
11961,4,13,"SALK_073856C",8446,8446,"5-J-3","",NA
11962,5,13,"SALK_073856C",8446,8446,"7-J-6","",NA
11963,9,13,"SALK_073856C",8446,8446,"18-D-1","",NA
11964,10,13,"SALK_073856C",8446,8446,"20-L-6","",NA
11965,7,13,"SALK_073973C",8448,8448,"4-I-6","",NA
11966,8,13,"SALK_073973C",8448,8448,"10-K-6","",NA
11967,4,13,"SALK_073973C",8448,8448,"6-H-6","",NA
11968,5,13,"SALK_073973C",8448,8448,"11-L-4","",NA
11969,9,13,"SALK_073973C",8448,8448,"18-C-3","",NA
11970,10,13,"SALK_073973C",8448,8448,"21-A-4","",NA
11971,7,13,"SALK_074218C",8449,8449,"4-J-3","",NA
11972,8,13,"SALK_074218C",8449,8449,"10-D-2","",NA
11973,4,13,"SALK_074218C",8449,8449,"1-B-6","",NA
11974,5,13,"SALK_074218C",8449,8449,"11-A-2","",NA
11975,9,13,"SALK_074218C",8449,8449,"15-H-5","",NA
11976,10,13,"SALK_074218C",8449,8449,"24-E-3","",NA
11977,7,13,"SALK_074221C",8450,8450,"4-E-5","",NA
11978,8,13,"SALK_074221C",8450,8450,"10-F-5","",NA
11979,4,13,"SALK_074221C",8450,8450,"1-A-5","",NA
11980,5,13,"SALK_074221C",8450,8450,"9-B-6","",NA
11981,9,13,"SALK_074221C",8450,8450,"16-K-2","",NA
11982,10,13,"SALK_074221C",8450,8450,"22-L-4","",NA
11983,7,13,"SALK_074302C",8455,8455,"4-D-4","",NA
11984,8,13,"SALK_074302C",8455,8455,"10-J-6","",NA
11985,4,13,"SALK_074302C",8455,8455,"6-L-3","",NA
11986,5,13,"SALK_074302C",8455,8455,"11-C-2","",NA
11987,9,13,"SALK_074302C",8455,8455,"15-H-3","",NA
11988,10,13,"SALK_074302C",8455,8455,"22-K-6","",NA
11989,7,13,"SALK_074327C",8456,8456,"4-A-4","",NA
11990,8,13,"SALK_074327C",8456,8456,"10-I-3","",NA
11991,4,13,"SALK_074327C",8456,8456,"1-L-3","",NA
11992,5,13,"SALK_074327C",8456,8456,"11-D-6","",NA
11993,9,13,"SALK_074327C",8456,8456,"16-A-2","",NA
11994,10,13,"SALK_074327C",8456,8456,"24-H-6","",NA
11995,7,13,"SALK_074403C",8459,8459,"4-E-3","",NA
11996,8,13,"SALK_074403C",8459,8459,"10-B-3","",NA
11997,4,13,"SALK_074403C",8459,8459,"1-B-3","",NA
11998,5,13,"SALK_074403C",8459,8459,"8-D-6","",NA
11999,9,13,"SALK_074403C",8459,8459,"18-K-5","",NA
12000,10,13,"SALK_074403C",8459,8459,"23-D-4","",NA
12001,7,13,"SALK_074523C",8461,8461,"4-K-6","",NA
12002,8,13,"SALK_074523C",8461,8461,"10-D-3","",NA
12003,4,13,"SALK_074523C",8461,8461,"5-A-3","",NA
12004,5,13,"SALK_074523C",8461,8461,"11-G-6","",NA
12005,9,13,"SALK_074523C",8461,8461,"17-K-3","",NA
12006,10,13,"SALK_074523C",8461,8461,"23-E-4","",NA
12007,7,13,"SALK_074540C",8462,8462,"4-K-2","",NA
12008,8,13,"SALK_074540C",8462,8462,"10-D-5","",NA
12009,4,13,"SALK_074540C",8462,8462,"5-L-4","",NA
12010,5,13,"SALK_074540C",8462,8462,"8-L-2","",NA
12011,9,13,"SALK_074540C",8462,8462,"13-L-2","",NA
12012,10,13,"SALK_074540C",8462,8462,"24-I-6","",NA
12013,7,13,"SALK_074593C",8464,8464,"4-F-3","",NA
12014,8,13,"SALK_074593C",8464,8464,"10-K-4","",NA
12015,4,13,"SALK_074593C",8464,8464,"3-C-4","",NA
12016,5,13,"SALK_074593C",8464,8464,"9-G-2","",NA
12017,9,13,"SALK_074593C",8464,8464,"17-E-4","",NA
12018,10,13,"SALK_074593C",8464,8464,"20-E-6","",NA
12019,7,13,"SALK_074601C",8465,8465,"4-B-1","",NA
12020,8,13,"SALK_074601C",8465,8465,"10-D-6","",NA
12021,4,13,"SALK_074601C",8465,8465,"2-I-3","",NA
12022,5,13,"SALK_074601C",8465,8465,"11-J-2","",NA
12023,9,13,"SALK_074601C",8465,8465,"18-H-5","",NA
12024,10,13,"SALK_074601C",8465,8465,"23-F-4","",NA
12025,7,13,"SALK_074609C",8466,8466,"4-L-2","",NA
12026,8,13,"SALK_074609C",8466,8466,"10-A-3","",NA
12027,4,13,"SALK_074609C",8466,8466,"1-I-6","",NA
12028,5,13,"SALK_074609C",8466,8466,"10-H-4","",NA
12029,9,13,"SALK_074609C",8466,8466,"13-F-2","",NA
12030,10,13,"SALK_074609C",8466,8466,"22-I-6","",NA
12031,7,13,"SALK_074788C",8468,8468,"4-B-4","",NA
12032,8,13,"SALK_074788C",8468,8468,"10-A-4","",NA
12033,4,13,"SALK_074788C",8468,8468,"4-L-2","",NA
12034,5,13,"SALK_074788C",8468,8468,"10-H-2","",NA
12035,9,13,"SALK_074788C",8468,8468,"16-F-5","",NA
12036,10,13,"SALK_074788C",8468,8468,"20-E-5","",NA
12037,7,13,"SALK_074806C",8469,8469,"4-F-2","",NA
12038,8,13,"SALK_074806C",8469,8469,"10-C-3","",NA
12039,4,13,"SALK_074806C",8469,8469,"1-B-2","",NA
12040,5,13,"SALK_074806C",8469,8469,"9-B-5","",NA
12041,9,13,"SALK_074806C",8469,8469,"15-J-3","",NA
12042,10,13,"SALK_074806C",8469,8469,"21-D-6","",NA
12043,7,13,"SALK_074807C",8470,8470,"4-L-5","",NA
12044,8,13,"SALK_074807C",8470,8470,"10-L-1","",NA
12045,4,13,"SALK_074807C",8470,8470,"3-C-5","",NA
12046,5,13,"SALK_074807C",8470,8470,"11-A-5","",NA
12047,9,13,"SALK_074807C",8470,8470,"15-F-1","",NA
12048,10,13,"SALK_074807C",8470,8470,"22-I-5","",NA
12049,7,13,"SALK_074821C",8471,8471,"4-F-6","",NA
12050,8,13,"SALK_074821C",8471,8471,"10-K-1","",NA
12051,4,13,"SALK_074821C",8471,8471,"3-K-3","",NA
12052,5,13,"SALK_074821C",8471,8471,"11-I-1","",NA
12053,9,13,"SALK_074821C",8471,8471,"14-A-3","",NA
12054,10,13,"SALK_074821C",8471,8471,"21-K-3","",NA
12055,7,13,"SALK_074830C",8472,8472,"4-F-5","",NA
12056,8,13,"SALK_074830C",8472,8472,"10-I-2","",NA
12057,4,13,"SALK_074830C",8472,8472,"4-C-3","",NA
12058,5,13,"SALK_074830C",8472,8472,"8-H-1","",NA
12059,9,13,"SALK_074830C",8472,8472,"17-G-1","",NA
12060,10,13,"SALK_074830C",8472,8472,"24-G-1","",NA
12061,7,13,"SALK_074889C",8473,8473,"4-D-3","",NA
12062,8,13,"SALK_074889C",8473,8473,"10-A-1","",NA
12063,4,13,"SALK_074889C",8473,8473,"6-D-4","",NA
12064,5,13,"SALK_074889C",8473,8473,"7-E-5","",NA
12065,9,13,"SALK_074889C",8473,8473,"13-F-5","",NA
12066,10,13,"SALK_074889C",8473,8473,"23-H-5","",NA
12067,7,13,"SALK_074896C",8474,8474,"4-C-5","",NA
12068,8,13,"SALK_074896C",8474,8474,"10-E-6","",NA
12069,4,13,"SALK_074896C",8474,8474,"3-K-6","",NA
12070,5,13,"SALK_074896C",8474,8474,"8-A-4","",NA
12071,9,13,"SALK_074896C",8474,8474,"14-E-1","",NA
12072,10,13,"SALK_074896C",8474,8474,"24-D-1","",NA
12073,7,13,"SALK_074901C",8476,8476,"4-C-3","",NA
12074,8,13,"SALK_074901C",8476,8476,"10-B-6","",NA
12075,4,13,"SALK_074901C",8476,8476,"6-A-3","",NA
12076,5,13,"SALK_074901C",8476,8476,"8-B-4","",NA
12077,9,13,"SALK_074901C",8476,8476,"16-H-2","",NA
12078,10,13,"SALK_074901C",8476,8476,"22-A-3","",NA
12079,7,13,"SALK_074962C",8477,8477,"4-H-5","",NA
12080,8,13,"SALK_074962C",8477,8477,"10-C-4","",NA
12081,4,13,"SALK_074962C",8477,8477,"4-H-5","",NA
12082,5,13,"SALK_074962C",8477,8477,"10-B-3","",NA
12083,9,13,"SALK_074962C",8477,8477,"16-J-4","",NA
12084,10,13,"SALK_074962C",8477,8477,"24-D-3","",NA
12085,7,13,"SALK_075035C",8480,8480,"4-C-2","",NA
12086,8,13,"SALK_075035C",8480,8480,"10-G-1","",NA
12087,4,13,"SALK_075035C",8480,8480,"6-F-4","",NA
12088,5,13,"SALK_075035C",8480,8480,"11-B-4","",NA
12089,9,13,"SALK_075035C",8480,8480,"16-K-6","",NA
12090,10,13,"SALK_075035C",8480,8480,"23-L-5","",NA
12091,7,13,"SALK_075046C",8481,8481,"5-K-1","",NA
12092,8,13,"SALK_075046C",8481,8481,"11-G-6","",NA
12093,4,13,"SALK_075046C",8481,8481,"2-G-3","",NA
12094,5,13,"SALK_075046C",8481,8481,"7-F-3","",NA
12095,9,13,"SALK_075046C",8481,8481,"18-C-4","",NA
12096,10,13,"SALK_075046C",8481,8481,"19-E-4","",NA
12097,7,13,"SALK_075228C",8482,8482,"5-D-4","",NA
12098,8,13,"SALK_075228C",8482,8482,"11-F-4","",NA
12099,4,13,"SALK_075228C",8482,8482,"5-G-1","",NA
12100,5,13,"SALK_075228C",8482,8482,"10-E-4","",NA
12101,9,13,"SALK_075228C",8482,8482,"15-H-4","",NA
12102,10,13,"SALK_075228C",8482,8482,"23-G-2","",NA
12103,7,13,"SALK_075260C",8484,8484,"5-L-5","",NA
12104,8,13,"SALK_075260C",8484,8484,"11-F-1","",NA
12105,4,13,"SALK_075260C",8484,8484,"6-H-5","",NA
12106,5,13,"SALK_075260C",8484,8484,"8-K-5","",NA
12107,9,13,"SALK_075260C",8484,8484,"16-I-6","",NA
12108,10,13,"SALK_075260C",8484,8484,"20-H-4","",NA
12109,7,13,"SALK_075261C",8485,8485,"5-L-6","",NA
12110,8,13,"SALK_075261C",8485,8485,"11-H-3","",NA
12111,4,13,"SALK_075261C",8485,8485,"1-L-1","",NA
12112,5,13,"SALK_075261C",8485,8485,"8-L-1","",NA
12113,9,13,"SALK_075261C",8485,8485,"16-F-4","",NA
12114,10,13,"SALK_075261C",8485,8485,"21-F-1","",NA
12115,7,13,"SALK_075391C",8489,8489,"5-A-5","",NA
12116,8,13,"SALK_075391C",8489,8489,"11-E-3","",NA
12117,4,13,"SALK_075391C",8489,8489,"2-G-6","",NA
12118,5,13,"SALK_075391C",8489,8489,"10-J-3","",NA
12119,9,13,"SALK_075391C",8489,8489,"16-L-2","",NA
12120,10,13,"SALK_075391C",8489,8489,"21-J-6","",NA
12121,7,13,"SALK_075433C",8491,8491,"5-G-2","",NA
12122,8,13,"SALK_075433C",8491,8491,"11-G-1","",NA
12123,4,13,"SALK_075433C",8491,8491,"6-G-2","",NA
12124,5,13,"SALK_075433C",8491,8491,"10-B-1","",NA
12125,9,13,"SALK_075433C",8491,8491,"14-I-5","",NA
12126,10,13,"SALK_075433C",8491,8491,"19-G-1","",NA
12127,7,13,"SALK_075496C",8493,8493,"5-J-2","",NA
12128,8,13,"SALK_075496C",8493,8493,"11-J-4","",NA
12129,4,13,"SALK_075496C",8493,8493,"3-E-2","",NA
12130,5,13,"SALK_075496C",8493,8493,"10-A-6","",NA
12131,9,13,"SALK_075496C",8493,8493,"16-G-2","",NA
12132,10,13,"SALK_075496C",8493,8493,"21-A-6","",NA
12133,7,13,"SALK_075516C",8494,8494,"5-F-5","",NA
12134,8,13,"SALK_075516C",8494,8494,"11-B-2","",NA
12135,4,13,"SALK_075516C",8494,8494,"2-F-5","",NA
12136,5,13,"SALK_075516C",8494,8494,"10-L-5","",NA
12137,9,13,"SALK_075516C",8494,8494,"14-D-3","",NA
12138,10,13,"SALK_075516C",8494,8494,"19-E-2","",NA
12139,7,13,"SALK_075519C",8495,8495,"5-G-1","",NA
12140,8,13,"SALK_075519C",8495,8495,"11-G-4","",NA
12141,4,13,"SALK_075519C",8495,8495,"4-D-5","",NA
12142,5,13,"SALK_075519C",8495,8495,"9-K-3","",NA
12143,9,13,"SALK_075519C",8495,8495,"15-L-3","",NA
12144,10,13,"SALK_075519C",8495,8495,"23-E-6","",NA
12145,7,13,"SALK_075661C",8498,8498,"5-A-3","",NA
12146,8,13,"SALK_075661C",8498,8498,"11-B-4","",NA
12147,4,13,"SALK_075661C",8498,8498,"4-E-4","",NA
12148,5,13,"SALK_075661C",8498,8498,"10-J-5","",NA
12149,9,13,"SALK_075661C",8498,8498,"18-K-3","",NA
12150,10,13,"SALK_075661C",8498,8498,"21-I-5","",NA
12151,7,13,"SALK_075669C",8499,8499,"5-B-4","",NA
12152,8,13,"SALK_075669C",8499,8499,"11-K-6","",NA
12153,4,13,"SALK_075669C",8499,8499,"2-A-4","",NA
12154,5,13,"SALK_075669C",8499,8499,"10-K-1","",NA
12155,9,13,"SALK_075669C",8499,8499,"18-L-6","",NA
12156,10,13,"SALK_075669C",8499,8499,"20-C-6","",NA
12157,7,13,"SALK_075713C",8502,8502,"5-D-1","",NA
12158,8,13,"SALK_075713C",8502,8502,"11-L-6","",NA
12159,4,13,"SALK_075713C",8502,8502,"6-K-2","",NA
12160,5,13,"SALK_075713C",8502,8502,"7-C-2","",NA
12161,9,13,"SALK_075713C",8502,8502,"18-I-1","",NA
12162,10,13,"SALK_075713C",8502,8502,"21-H-3","",NA
12163,7,13,"SALK_075724C",8503,8503,"5-K-3","",NA
12164,8,13,"SALK_075724C",8503,8503,"11-I-5","",NA
12165,4,13,"SALK_075724C",8503,8503,"3-C-3","",NA
12166,5,13,"SALK_075724C",8503,8503,"7-J-2","",NA
12167,9,13,"SALK_075724C",8503,8503,"14-K-1","",NA
12168,10,13,"SALK_075724C",8503,8503,"24-G-3","",NA
12169,7,13,"SALK_075796C",8506,8506,"5-I-5","",NA
12170,8,13,"SALK_075796C",8506,8506,"11-J-1","",NA
12171,4,13,"SALK_075796C",8506,8506,"2-I-6","",NA
12172,5,13,"SALK_075796C",8506,8506,"8-G-6","",NA
12173,9,13,"SALK_075796C",8506,8506,"18-C-2","",NA
12174,10,13,"SALK_075796C",8506,8506,"22-J-6","",NA
12175,7,13,"SALK_075841C",8508,8508,"5-F-6","",NA
